Name,coordinates,FEATUREID,ΚΩΔΙΚΟΣ ΚΤΗΡΙΟΥ,ΚΩΔΙΚΟΣ ΥΨΟΥΣ ΚΤΗΡΙΟΥ,DXF_LAYER,Περιγραφή Κτηρίου,SYMBOL
BLDGGF," 33.35725799400007,35.15918507500004,0 33.35719257600005,35.15920639700005,0 33.35717191500004,35.15917013200004,0 33.35716350200005,35.15917239000004,0 33.35708512400004,35.15912656400008,0 33.35718996400004,35.15900725500006,0 33.35723063900008,35.15902979000003,0 33.35725000400004,35.15902209800004,0 33.35727285600007,35.15906847700006,0 33.35722373000004,35.15908688700006,0 33.35720827100005,35.15907692100006,0 33.35718061500006,35.15910097800003,0 33.35719556100003,35.15911174100006,0 33.35720410200003,35.15910464900003,0 33.35722385400004,35.15911953500006,0 33.35725799400007,35.15918507500004,0",988,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35391559300007,35.15903250500003,0 33.35403276200003,35.15901419600004,0 33.35405661200008,35.15911167900003,0 33.35404870500003,35.15911394400007,0 33.35405122500004,35.15912969500005,0 33.35392366500003,35.15915142600005,0 33.35389905700004,35.15906399500005,0 33.35392271700005,35.15905921100006,0 33.35391559300007,35.15903250500003,0",989,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35564921200006,35.15886205700008,0 33.35575621700008,35.15880526300003,0 33.35585726600004,35.15893765600004,0 33.35573581400007,35.15900223400007,0 33.35570164300003,35.15895809200003,0 33.35571707200006,35.15894992400007,0 33.35564921200006,35.15886205700008,0",990,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35529798600004,35.15895171100004,0 33.35527035300004,35.15892058500003,0 33.35526488500005,35.15892330300005,0 33.35524824500004,35.15890325800007,0 33.35525177500006,35.15889969900007,0 33.35519604500007,35.15883664000006,0 33.35520152400005,35.15883352000003,0 33.35519627900004,35.15882778500003,0 33.35526209900007,35.15878754400006,0 33.35522248800004,35.15874573000008,0 33.35522698700004,35.15874259300006,0 33.35521699000003,35.15873113100003,0 33.35527826700007,35.15869563600006,0 33.35528401300007,35.15870097700002,0 33.35531691700004,35.15868105800007,0 33.35538309700007,35.15875719400003,0 33.35535223600004,35.15877393200003,0 33.35536030700007,35.15878414900004,0 33.35536381500003,35.15878139600005,0 33.35538331300006,35.15880471600008,0 33.35540026200005,35.15879456400006,0 33.35540558200006,35.15879748200007,0 33.35540859900004,35.15879472100005,0 33.35542575300008,35.15881396800006,0 33.35542127600007,35.15881630100006,0 33.35545929600005,35.15886292300007,0 33.35540356300004,35.15889248300005,0 33.35540788000003,35.15889618800003,0 33.35534413200003,35.15893204000003,0 33.35534032700008,35.15892753900005,0 33.35529798600004,35.15895171100004,0",991,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35585465100007,35.15886802100005,0 33.35586910600006,35.15886233100008,0 33.35590672500007,35.15892572700005,0 33.35589257800007,35.15893033500004,0 33.35585465100007,35.15886802100005,0",992,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36505464600003,35.16238729300005,0 33.36494593800006,35.16246614800008,0 33.36491971000004,35.16244272200004,0 33.36493376900006,35.16243143800006,0 33.36491701300002,35.16241655600004,0 33.36490246000005,35.16242731500006,0 33.36487387100004,35.16240178100003,0 33.36488838700007,35.16239113300003,0 33.36478202300003,35.16229666700008,0 33.36476856700006,35.16230772600005,0 33.36474415100003,35.16228592000005,0 33.36475861900004,35.16227588200007,0 33.36473637300003,35.16225612500006,0 33.36472354800003,35.16226751700003,0 33.36469506700007,35.16224207800008,0 33.36470902900004,35.16223184000006,0 33.36460154000002,35.16213637600004,0 33.36458876300003,35.16214713100004,0 33.36456177000008,35.16212302300005,0 33.36457450900008,35.16211236800007,0 33.36455692900006,35.16209675500005,0 33.36454381900006,35.16210699000004,0 33.36451549000003,35.16208168700007,0 33.36462144300003,35.16200198000007,0 33.36505464600003,35.16238729300005,0",993,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36362965600006,35.16243999500006,0 33.36360764700004,35.16242065900008,0 33.36362079500003,35.16241098100005,0 33.36364303000005,35.16242975900008,0 33.36362965600006,35.16243999500006,0",994,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36259623900003,35.16238849200005,0 33.36244213000003,35.16223865600006,0 33.36255862200005,35.16215564500004,0 33.36268028100005,35.16227608400004,0 33.36265133500007,35.16229792800004,0 33.36268335000005,35.16232692100004,0 33.36259623900003,35.16238849200005,0",995,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36536040800007,35.16227669700004,0 33.36527741300006,35.16234066100003,0 33.36501627600006,35.16210969100007,0 33.36510236000004,35.16204360200004,0 33.36536040800007,35.16227669700004,0",996,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36117085900003,35.16210532900004,0 33.36126360300005,35.16204855200004,0 33.36129296900003,35.16208002400003,0 33.36130219800003,35.16207470900002,0 33.36133455700008,35.16210977000003,0 33.36133990300004,35.16210690400004,0 33.36133643400007,35.16210412400005,0 33.36133923700004,35.16209485100006,0 33.36135380900004,35.16208626700006,0 33.36136607800006,35.16208775500007,0 33.36142582500003,35.16215310100006,0 33.36142492700003,35.16215873900006,0 33.36139823900004,35.16217628400005,0 33.36140969500008,35.16218903600003,0 33.36140194100005,35.16219474000008,0 33.36143032700005,35.16222622200007,0 33.36133857200008,35.16228339700007,0 33.36117085900003,35.16210532900004,0",997,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36422856100006,35.16224083900005,0 33.36417975600006,35.16219717000007,0 33.36418423600003,35.16219392900007,0 33.36416692600005,35.16217849400005,0 33.36416248900008,35.16218172100002,0 33.36411298000007,35.16213742100007,0 33.36422740200004,35.16204623700003,0 33.36434610800006,35.16214952200005,0 33.36422856100006,35.16224083900005,0",998,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36168730600008,35.16214533400006,0 33.36163712000007,35.16209718300007,0 33.36159054400002,35.16212778400006,0 33.36153486700005,35.16207863100004,0 33.36158394900008,35.16204584500008,0 33.36156655800005,35.16202913100005,0 33.36153694600006,35.16204750700007,0 33.36153843400007,35.16204869900002,0 33.36151711500003,35.16206295800004,0 33.36148518300007,35.16203476500004,0 33.36147900100008,35.16203802000007,0 33.36139598800003,35.16195602000005,0 33.36151872000005,35.16187404000004,0 33.36155251000002,35.16190667200004,0 33.36155784400006,35.16190300100004,0 33.36158914400005,35.16193284600007,0 33.36159253000005,35.16192999900005,0 33.36175861600003,35.16209801200006,0 33.36168730600008,35.16214533400006,0",999,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36545735300007,35.16180202500004,0 33.36550286300007,35.16176948100008,0 33.36557986400004,35.16184181600005,0 33.36568800900005,35.16176387100006,0 33.36566495600005,35.16174217100007,0 33.36570801700003,35.16171043100007,0 33.36583602900004,35.16183380100006,0 33.36579101000007,35.16186513800005,0 33.36577286400006,35.16184866200007,0 33.36566667700004,35.16192419700008,0 33.36577458000005,35.16202787500004,0 33.36572613300007,35.16206082000008,0 33.36545735300007,35.16180202500004,0",1000,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36482865600004,35.16201780700004,0 33.36471189700006,35.16191375100004,0 33.36484692200003,35.16181207500006,0 33.36496416500006,35.16191371900004,0 33.36482865600004,35.16201780700004,0",1001,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36264642000003,35.16201453300005,0 33.36251540900003,35.16188674400007,0 33.36253791900003,35.16186946400006,0 33.36252908900008,35.16186223000005,0 33.36264459300003,35.16178105200004,0 33.36270102100008,35.16183650700003,0 33.36263886400008,35.16187950800003,0 33.36266290800006,35.16190321700003,0 33.36269374300008,35.16188312400004,0 33.36274133600006,35.16192732700006,0 33.36271099300006,35.16194942900006,0 33.36272375000004,35.16196188700008,0 33.36264642000003,35.16201453300005,0",1002,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36223012800008,35.16199852400007,0 33.36217810600004,35.16194684300007,0 33.36216149300003,35.16195757500003,0 33.36207370500006,35.16187169700004,0 33.36219118200006,35.16179083800006,0 33.36221675600007,35.16181565600004,0 33.36222426400008,35.16181108900003,0 33.36225733400005,35.16184312800004,0 33.36225019100004,35.16184810400006,0 33.36227007700006,35.16186740300003,0 33.36227757400008,35.16186273700004,0 33.36231478500002,35.16189878800003,0 33.36230786200008,35.16190407100004,0 33.36233156000003,35.16192706700008,0 33.36223012800008,35.16199852400007,0",1003,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36054286600006,35.16199778300006,0 33.36041881700004,35.16185829000006,0 33.36053879100007,35.16178596800006,0 33.36055073600005,35.16179871500003,0 33.36056241900008,35.16179337500006,0 33.36057268400003,35.16179166800004,0 33.36058592200004,35.16179234200007,0 33.36059623400007,35.16179385000004,0 33.36060511200003,35.16179778300005,0 33.36061305000004,35.16180454000005,0 33.36062898000006,35.16182167000005,0 33.36063383200008,35.16181840700006,0 33.36070605700007,35.16189890400005,0 33.36054286600006,35.16199778300006,0",1004,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36118528300005,35.16190905700006,0 33.36107163600008,35.16198067400006,0 33.36102720000002,35.16197290800005,0 33.36075687400006,35.16169416300005,0 33.36087839200008,35.16161909300007,0 33.36093808400005,35.16167951800003,0 33.36090548800007,35.16169909700005,0 33.36097510300004,35.16177060600006,0 33.36099344300004,35.16177401200002,0 33.36102002900003,35.16175711100004,0 33.36102653100005,35.16175381400007,0 33.36103645100008,35.16175423500005,0 33.36104287400008,35.16175575300008,0 33.36104707500005,35.16175960000004,0 33.36104905100007,35.16176162400006,0 33.36104831300003,35.16176770200008,0 33.36104646400003,35.16177266600005,0 33.36104313200008,35.16177499700007,0 33.36100196400003,35.16179991900003,0 33.36105085100007,35.16184919700004,0 33.36110031300007,35.16181990900003,0 33.36118528300005,35.16190905700006,0",1005,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36282009800004,35.16190884700006,0 33.36283193900005,35.16192010900005,0 33.36278767300007,35.16195127300006,0 33.36274326500006,35.16190803800004,0 33.36278787400005,35.16187819500004,0 33.36282009800004,35.16190884700006,0",1006,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36192391000003,35.16189713600005,0 33.36184971500006,35.16194978300007,0 33.36169420900006,35.16179109900003,0 33.36180855900005,35.16170939800003,0 33.36192386700003,35.16182390500006,0 33.36195456300004,35.16185438800005,0 33.36194133100003,35.16186392400005,0 33.36195386400004,35.16187587900004,0 33.36192391000003,35.16189713600005,0",1007,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36513266400004,35.16185704800006,0 33.36519579000003,35.16181003800006,0 33.36519480800007,35.16180843100005,0 33.36524521000007,35.16177066400007,0 33.36525600100003,35.16178151300005,0 33.36527117300005,35.16177187200003,0 33.36532806700006,35.16182451600002,0 33.36529430200005,35.16184982800007,0 33.36530901600003,35.16186389400008,0 33.36527231700006,35.16189161700004,0 33.36527918400003,35.16189804600003,0 33.36525276200007,35.16192094900003,0 33.36524246600004,35.16191291200005,0 33.36521799900004,35.16193219700006,0 33.36513266400004,35.16185704800006,0",1008,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36461894600006,35.16189348600005,0 33.36464129700005,35.16187558700005,0 33.36465405000007,35.16188683700005,0 33.36467851100008,35.16186674300008,0 33.36470246600004,35.16188909500005,0 33.36465444700008,35.16192535400006,0 33.36461894600006,35.16189348600005,0",1009,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36430625600008,35.16188848700006,0 33.36425670400007,35.16184308500004,0 33.36426648800006,35.16183464700004,0 33.36421644800004,35.16179085200002,0 33.36434853700007,35.16168676500007,0 33.36440201100004,35.16173377100006,0 33.36437656800007,35.16175145400007,0 33.36443445600003,35.16180207900004,0 33.36435666700004,35.16186195900008,0 33.36434881900004,35.16185513000005,0 33.36430625600008,35.16188848700006,0",1010,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36465843400004,35.16177923100003,0 33.36474278700007,35.16171633700003,0 33.36480521900006,35.16177149600003,0 33.36470981900004,35.16184222700008,0 33.36468872600005,35.16182495200008,0 33.36467355900004,35.16183580300003,0 33.36464599800007,35.16181172500006,0 33.36467268600006,35.16179249000004,0 33.36465843400004,35.16177923100003,0",1011,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36453309600006,35.16181642000004,0 33.36450213600006,35.16178862700008,0 33.36449448200006,35.16178175700003,0 33.36453657100003,35.16174977000003,0 33.36455695900003,35.16176899700002,0 33.36453510500007,35.16178473400004,0 33.36455366700005,35.16180189100004,0 33.36453309600006,35.16181642000004,0",1012,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36340567400004,35.16168261400003,0 33.36325447600007,35.16180319600005,0 33.36297086200005,35.16155646200008,0 33.36313773000006,35.16142743900008,0 33.36323831900006,35.16151544400003,0 33.36316393600004,35.16157131400007,0 33.36319043400005,35.16159502300008,0 33.36317232900007,35.16160989600007,0 33.36324298800003,35.16167258300004,0 33.36332274900008,35.16160988000007,0 33.36340567400004,35.16168261400003,0",1013,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35886535800006,35.16122251800005,0 33.35889492900003,35.16119932000004,0 33.35945445800007,35.16166304900003,0 33.35957799400006,35.16176677900006,0 33.35957507600006,35.16176841600003,0 33.35957905600003,35.16177239700005,0 33.35955578100004,35.16178991100003,0 33.35955183200008,35.16178794000007,0 33.35952079700007,35.16181115800004,0 33.35943297200004,35.16173683100004,0 33.35943538100003,35.16173399300004,0 33.35935105300007,35.16166405300004,0 33.35935444700004,35.16166160800003,0 33.35926171800003,35.16158692600004,0 33.35926509100005,35.16158287300004,0 33.35920553100004,35.16153118700004,0 33.35921037600008,35.16152712000007,0 33.35911514900005,35.16144924700006,0 33.35911902400005,35.16144599300003,0 33.35904758400005,35.16138598000003,0 33.35886535800006,35.16122251800005,0",1014,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36543625700006,35.16177831500005,0 33.36539751000004,35.16174214700004,0 33.36559129100004,35.16160192800004,0 33.36562807300004,35.16163528300007,0 33.36543625700006,35.16177831500005,0",1015,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36019092300006,35.16178895500008,0 33.36007737000006,35.16166342900004,0 33.36011381400004,35.16164217100004,0 33.36010684400003,35.16163460100006,0 33.36016611700006,35.16159945600003,0 33.36017257600003,35.16160542200004,0 33.36020660200006,35.16158660100007,0 33.36019963200005,35.16157903200008,0 33.36026618200003,35.16153899300008,0 33.36027313400007,35.16154535700008,0 33.36032268600008,35.16151593600006,0 33.36035156300005,35.16154741100007,0 33.36036322800004,35.16154086500006,0 33.36043245100007,35.16161736900006,0 33.36042420000007,35.16162267500005,0 33.36045857800008,35.16166173400006,0 33.36036676600003,35.16171649200004,0 33.36032994400006,35.16167785700003,0 33.36031780100007,35.16168521100008,0 33.36031348500006,35.16169168500005,0 33.36030036800003,35.16169945100006,0 33.36029452400004,35.16170191900005,0 33.36029010800007,35.16170156000004,0 33.36025970100008,35.16166607900004,0 33.36024028300005,35.16167872900007,0 33.36029307200005,35.16173690600004,0 33.36021096000007,35.16178514100005,0 33.36020598400006,35.16177996400006,0 33.36019092300006,35.16178895500008,0",1016,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36450127200004,35.16164536600007,0 33.36459375700008,35.16157542200006,0 33.36465264300006,35.16163127800007,0 33.36452788500003,35.16172371100004,0 33.36450188400005,35.16169960500002,0 33.36449014100003,35.16170764200007,0 33.36446561100007,35.16168594700002,0 33.36451013600004,35.16165419700008,0 33.36450127200004,35.16164536600007,0",1017,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36552069800007,35.16156263400006,0 33.36541058900008,35.16164775600004,0 33.36545293600005,35.16168428200007,0 33.36543607900006,35.16169812300007,0 33.36539241900005,35.16166189200004,0 33.36532912900003,35.16171032900007,0 33.36531166700007,35.16169413900008,0 33.36531843900008,35.16168886100007,0 33.36519477800005,35.16157894800006,0 33.36538055400007,35.16143639300003,0 33.36552069800007,35.16156263400006,0",1018,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36450127200004,35.16164536600007,0 33.36449050800007,35.16163491300006,0 33.36446457800003,35.16165420200008,0 33.36445869000005,35.16164777400007,0 33.36444156800008,35.16166143900006,0 33.36441016700007,35.16163130500007,0 33.36441994900002,35.16162286600007,0 33.36441209600002,35.16161402600005,0 33.36453342700003,35.16152199600003,0 33.36459375700008,35.16157542200006,0 33.36450127200004,35.16164536600007,0",1019,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36438013300005,35.16160403000004,0 33.36440035500004,35.16162286800005,0 33.36435614100003,35.16165756800007,0 33.36434368800008,35.16164638900006,0 33.36434139800008,35.16164433400007,0 33.36433410000007,35.16163778300006,0 33.36438013300005,35.16160403000004,0",1020,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36069790900007,35.16164257400004,0 33.36060475700003,35.16154473500006,0 33.36070188700006,35.16148445900006,0 33.36075081900003,35.16153101300006,0 33.36073593200007,35.16154099000005,0 33.36074881800005,35.16155380400005,0 33.36075598400004,35.16154924300002,0 33.36078874900005,35.16158381200006,0 33.36069790900007,35.16164257400004,0",1021,1301,2,BLDGGF,Ισόγειο Κτίριο,24
